description,polarity,subjectivity,polarity2,subjectivity2
"[('fighting', 'back', 'called'), ('back', 'called', 'white'), ('called', 'white', 'whole'), ('white', 'whole', 'racist'), ('whole', 'racist', 'corrupt'), ('racist', 'corrupt', 'nollette'), ('corrupt', 'nollette', 'emailed')]",-0.0818181818181818,0.38181818181818183,negative,objective
"[('read', 'nation', 'world'), ('nation', 'world', 'story'), ('world', 'story', 'time'), ('story', 'time', 'append'), ('time', 'append', 'comment'), ('append', 'comment', 'thread'), ('comment', 'thread', 'story'), ('thread', 'story', 'wire'), ('story', 'wire', 'service'), ('wire', 'service', 'associated'), ('service', 'associated', 'press'), ('associated', 'press', 'new'), ('press', 'new', 'york')]",0.13636363636363635,0.45454545454545453,positive,objective
"[('case', 'stem', 'carbon'), ('stem', 'carbon', 'monoxide'), ('carbon', 'monoxide', 'level'), ('monoxide', 'level', 'inside'), ('level', 'inside', 'basement'), ('inside', 'basement', 'garage'), ('basement', 'garage', 'west'), ('garage', 'west', 'precinct'), ('west', 'precinct', 'according'), ('precinct', 'according', 'lawsuit'), ('according', 'lawsuit', 'drive')]",0.0,0.0,neutral,objective
"[('three', 'felony', 'charge'), ('felony', 'charge', 'filed'), ('charge', 'filed', 'man'), ('filed', 'man', 'accused'), ('man', 'accused', 'stealing'), ('accused', 'stealing', 'car'), ('stealing', 'car', 'moment'), ('car', 'moment', 'roadside'), ('moment', 'roadside', 'crash')]",0.0,0.0,neutral,objective
"[('agenda', 'sorry', 'fueled'), ('sorry', 'fueled', 'medium'), ('fueled', 'medium', 'small'), ('medium', 'small', 'group'), ('small', 'group', 'people'), ('group', 'people', 'want'), ('people', 'want', 'abolish'), ('want', 'abolish', 'defund')]",-0.35,0.6399999999999999,negative,subjective
"[('yesterday', 'city', 'council'), ('city', 'council', 'member'), ('council', 'member', 'voted'), ('member', 'voted', '6'), ('voted', '6', '3'), ('6', '3', 'bill'), ('3', 'bill', 'reduce'), ('bill', 'reduce', 'funding'), ('reduce', 'funding', 'mixed'), ('funding', 'mixed', 'cohort'), ('mixed', 'cohort', 'council'), ('cohort', 'council', 'member'), ('council', 'member', 'voted')]",0.0,0.25,neutral,objective
"[('look', '300', 'cop'), ('300', 'cop', '20'), ('cop', '20', 'percent'), ('20', 'percent', 'workforce'), ('percent', 'workforce', 'sixkiller'), ('workforce', 'sixkiller', 'people'), ('sixkiller', 'people', 'longer'), ('people', 'longer', 'feel'), ('longer', 'feel', 'safe'), ('feel', 'safe', 'damaging'), ('safe', 'damaging', 'reputation'), ('damaging', 'reputation', 'downtown')]",0.5,0.5,positive,subjective
"[('feller', 'mother', 'renée'), ('mother', 'renée', 'thomas'), ('renée', 'thomas', 'friend'), ('thomas', 'friend', 'maggie'), ('friend', 'maggie', 'park'), ('maggie', 'park', 'amy'), ('park', 'amy', 'marderosian'), ('amy', 'marderosian', 'claim'), ('marderosian', 'claim', 'negligent'), ('claim', 'negligent', 'hiring'), ('negligent', 'hiring', 'training')]",0.0,0.0,neutral,objective
"[('live', 'among', 'u'), ('among', 'u', 'honolulu'), ('u', 'honolulu', 'could'), ('honolulu', 'could', 'diverse'), ('could', 'diverse', 'find'), ('diverse', 'find', 'evidence'), ('find', 'evidence', 'race'), ('evidence', 'race', 'played'), ('race', 'played', 'role')]",0.13636363636363635,0.5,positive,subjective
"[('five', 'year', 'veteran'), ('year', 'veteran', 'fired'), ('veteran', 'fired', 'shot'), ('fired', 'shot', 'without'), ('shot', 'without', 'provocation'), ('without', 'provocation', 'car'), ('provocation', 'car', 'came'), ('car', 'came', 'stop'), ('came', 'stop', 'intersection'), ('stop', 'intersection', 'according'), ('intersection', 'according', 'court'), ('according', 'court', 'document')]",0.0,0.0,neutral,objective
"[('ducre', 'record', 'k'), ('record', 'k', '9'), ('k', '9', 'raised'), ('9', 'raised', 'eyebrow'), ('raised', 'eyebrow', 'among'), ('eyebrow', 'among', 'oversight'), ('among', 'oversight', 'past'), ('oversight', 'past', 'already'), ('past', 'already', 'prompted'), ('already', 'prompted', 'change'), ('prompted', 'change', 'dog')]",-0.25,0.25,negative,objective
"[('text', 'seven', 'official'), ('seven', 'official', 'including'), ('official', 'including', 'former'), ('including', 'former', 'chief'), ('former', 'chief', 'fire'), ('chief', 'fire', 'chief'), ('fire', 'chief', 'also'), ('chief', 'also', 'missing'), ('also', 'missing', 'city'), ('missing', 'city', 'attorney'), ('city', 'attorney', 'office')]",-0.10000000000000002,0.025000000000000005,negative,objective
"[('last', 'month', 'lawyer'), ('month', 'lawyer', 'stated'), ('lawyer', 'stated', 'federal'), ('stated', 'federal', 'court'), ('federal', 'court', 'used'), ('court', 'used', 'c'), ('used', 'c', 'gas'), ('c', 'gas', 'chemical'), ('gas', 'chemical', 'irritant'), ('chemical', 'irritant', 'claiming'), ('irritant', 'claiming', 'protester')]",0.0,0.06666666666666667,neutral,objective
"[('houston', 'charged', 'theresa'), ('charged', 'theresa', 'raye'), ('theresa', 'raye', 'balboa'), ('raye', 'balboa', '29'), ('balboa', '29', 'tampering'), ('29', 'tampering', 'evidence'), ('tampering', 'evidence', 'human'), ('evidence', 'human', 'corpse'), ('human', 'corpse', 'death'), ('corpse', 'death', 'samuel'), ('death', 'samuel', 'olson'), ('samuel', 'olson', 'balboa'), ('olson', 'balboa', 'girlfriend')]",0.0,0.10000000000000002,neutral,objective
"[('antonio', 'arnelo', 'smith'), ('arnelo', 'smith', '47'), ('smith', '47', 'sued'), ('47', 'sued', 'valdosta'), ('sued', 'valdosta', 'city'), ('valdosta', 'city', 'official'), ('city', 'official', 'u'), ('official', 'u', 'district'), ('u', 'district', 'court'), ('district', 'court', 'last'), ('court', 'last', 'year'), ('last', 'year', 'alleging'), ('year', 'alleging', 'excessive'), ('alleging', 'excessive', 'use'), ('excessive', 'use', 'valdosta')]",-0.125,0.5333333333333333,negative,subjective
"[('cobb', 'county', 'responding'), ('county', 'responding', 'domestic'), ('responding', 'domestic', 'dispute'), ('domestic', 'dispute', 'acworth'), ('dispute', 'acworth', 'sunday'), ('acworth', 'sunday', 'around'), ('sunday', 'around', '3'), ('around', '3', '30'), ('3', '30', 'p'), ('30', 'p', 'man'), ('p', 'man', 'pulled'), ('man', 'pulled', 'gun')]",0.0,0.10000000000000002,neutral,objective
"[('eight', 'registered', 'vote'), ('registered', 'vote', 'using'), ('vote', 'using', 'address'), ('using', 'address', 'precinct'), ('address', 'precinct', 'instead'), ('precinct', 'instead', 'home'), ('instead', 'home', 'address'), ('home', 'address', 'including')]",0.0,0.0,neutral,objective
"[('holmberg', 'pivot', 'noting'), ('pivot', 'noting', 'six'), ('noting', 'six', 'attended'), ('six', 'attended', 'president'), ('attended', 'president', 'donald'), ('president', 'donald', 'trump'), ('donald', 'trump', 'rally'), ('trump', 'rally', 'none')]",0.0,0.0,neutral,objective
"[('gordon', 'shoji', 'older'), ('shoji', 'older', 'man'), ('older', 'man', 'attacked'), ('man', 'attacked', 'apartment'), ('attacked', 'apartment', 'frustrated'), ('apartment', 'frustrated', 'seemed'), ('frustrated', 'seemed', 'take'), ('seemed', 'take', 'six'), ('take', 'six', 'week')]",-0.26666666666666666,0.26666666666666666,negative,objective
"[('case', 'involved', 'traffic'), ('involved', 'traffic', 'stop'), ('traffic', 'stop', '2016'), ('stop', '2016', 'james'), ('2016', 'james', 'saylor'), ('james', 'saylor', 'crow'), ('saylor', 'crow', 'tribe'), ('crow', 'tribe', 'came'), ('tribe', 'came', 'upon'), ('came', 'upon', 'pickup'), ('upon', 'pickup', 'truck'), ('pickup', 'truck', 'headlight')]",0.0,0.0,neutral,objective
"[('duty', 'alexandra', 'b'), ('alexandra', 'b', 'lexi'), ('b', 'lexi', 'harris'), ('lexi', 'harris', 'struck'), ('harris', 'struck', 'motorist')]",0.0,0.0,neutral,objective
"[('city', 'cleared', 'chop'), ('cleared', 'chop', 'space'), ('chop', 'space', 'protester'), ('space', 'protester', 'took'), ('protester', 'took', 'several'), ('took', 'several', 'block'), ('several', 'block', 'around'), ('block', 'around', 'east'), ('around', 'east', 'precinct'), ('east', 'precinct', 'capitol'), ('precinct', 'capitol', 'hill')]",0.0,0.0,neutral,objective
"[('assistance', 'individual', 'taken'), ('individual', 'taken', 'custody'), ('taken', 'custody', 'also'), ('custody', 'also', 'booked'), ('also', 'booked', 'king'), ('booked', 'king', 'county'), ('king', 'county', 'jail'), ('county', 'jail', 'felony'), ('jail', 'felony', 'trooper')]",-0.06000000000000001,0.16,negative,objective
"[('entire', 'incident', 'caught'), ('incident', 'caught', 'body'), ('caught', 'body', 'worn'), ('body', 'worn', 'dashcam'), ('worn', 'dashcam', 'surveillance'), ('dashcam', 'surveillance', 'video'), ('surveillance', 'video', 'released'), ('video', 'released', 'opa'), ('released', 'opa', 'reviewed'), ('opa', 'reviewed', 'course')]",0.0,0.625,neutral,subjective
"[('eric', 'pisconski', 'acting'), ('pisconski', 'acting', 'lieutenant'), ('acting', 'lieutenant', 'crisis'), ('lieutenant', 'crisis', 'response'), ('crisis', 'response', 'unit'), ('response', 'unit', 'think'), ('unit', 'think', 'state'), ('think', 'state', 'law'), ('state', 'law', 'allows'), ('law', 'allows', 'law')]",0.0,0.0,neutral,objective
"[('rio', 'official', 'twitter'), ('official', 'twitter', 'account'), ('twitter', 'account', 'eviction'), ('account', 'eviction', 'part'), ('eviction', 'part', 'legal'), ('part', 'legal', 'process'), ('legal', 'process', 'recover'), ('process', 'recover', 'plot'), ('recover', 'plot', 'land')]",0.20000000000000004,0.20000000000000004,positive,objective
"[('update', '10', '38'), ('10', '38', 'p'), ('38', 'p', 'edt'), ('p', 'edt', 'june'), ('edt', 'june', '19'), ('june', '19', 'spokesperson'), ('19', 'spokesperson', 'fort'), ('spokesperson', 'fort', 'lauderdale'), ('fort', 'lauderdale', 'confirmed'), ('lauderdale', 'confirmed', 'one'), ('confirmed', 'one', 'adult'), ('one', 'adult', 'male'), ('adult', 'male', 'died'), ('male', 'died', 'result'), ('died', 'result', 'injury')]",0.1666666666666667,0.46666666666666656,positive,objective
"[('battiste', 'hiring', 'come'), ('hiring', 'come', 'turbulent'), ('come', 'turbulent', 'year'), ('turbulent', 'year', 'glynn'), ('year', 'glynn', 'county'), ('glynn', 'county', 'agency'), ('county', 'agency', 'widely'), ('agency', 'widely', 'criticized'), ('widely', 'criticized', 'making'), ('criticized', 'making', 'arrest'), ('making', 'arrest', 'arbery')]",-0.08,0.24000000000000005,negative,objective
"[('calling', 'card', 'safe'), ('card', 'safe', 'place'), ('safe', 'place', 'program'), ('place', 'program', 'six'), ('program', 'six', 'year'), ('six', 'year', 'old'), ('year', 'old', 'project'), ('old', 'project', 'theoretically'), ('project', 'theoretically', 'recruit'), ('theoretically', 'recruit', 'business'), ('recruit', 'business', 'owner')]",0.20000000000000004,0.2666666666666667,positive,objective
"[('city', 'councilmember', 'lisa'), ('councilmember', 'lisa', 'herbold'), ('lisa', 'herbold', 'introducing'), ('herbold', 'introducing', 'updated'), ('introducing', 'updated', 'version'), ('updated', 'version', 'bill'), ('version', 'bill', 'week'), ('bill', 'week', 'designed'), ('week', 'designed', 'impose'), ('designed', 'impose', 'limit')]",0.0,0.0,neutral,objective
"[('according', 'release', 'kent'), ('release', 'kent', 'facebook'), ('kent', 'facebook', 'page'), ('facebook', 'page', '4'), ('page', '4', '000'), ('4', '000', 'incident'), ('000', 'incident', 'reported'), ('incident', 'reported', 'regionally'), ('reported', 'regionally', 'since'), ('regionally', 'since', 'january'), ('since', 'january', '2020')]",0.0,0.0,neutral,objective
"[('city', 'council', 'member'), ('council', 'member', 'lisa'), ('member', 'lisa', 'herbold'), ('lisa', 'herbold', 'introduced'), ('herbold', 'introduced', 'latest'), ('introduced', 'latest', 'version'), ('latest', 'version', 'legislation'), ('version', 'legislation', 'intended'), ('legislation', 'intended', 'restrict'), ('intended', 'restrict', 'use'), ('restrict', 'use', 'called')]",0.5,0.9,positive,subjective
"[('according', 'three', 'people'), ('three', 'people', 'reported'), ('people', 'reported', 'robbed'), ('reported', 'robbed', 'gunpoint'), ('robbed', 'gunpoint', 'june'), ('gunpoint', 'june', 'either'), ('june', 'either', 'trying'), ('either', 'trying', 'buy'), ('trying', 'buy', 'sell'), ('buy', 'sell', 'vehicle')]",0.0,0.0,neutral,objective
"[('according', 'munster', 'spokesperson'), ('munster', 'spokesperson', 'lt'), ('spokesperson', 'lt', 'john'), ('lt', 'john', 'peirick'), ('john', 'peirick', 'man'), ('peirick', 'man', 'walked'), ('man', 'walked', 'fifth'), ('walked', 'fifth', 'third'), ('fifth', 'third', 'bank'), ('third', 'bank', 'wearing'), ('bank', 'wearing', 'white'), ('wearing', 'white', 'suit'), ('white', 'suit', 'blue'), ('suit', 'blue', 'hard'), ('blue', 'hard', 'hat')]",-0.05303030303030303,0.12575757575757576,negative,objective
"[('kilometer', 'north', 'austin'), ('north', 'austin', 'held'), ('austin', 'held', 'local'), ('held', 'local', 'jail'), ('local', 'jail', 'ahead'), ('jail', 'ahead', 'initial'), ('ahead', 'initial', 'court'), ('initial', 'court', 'appearance'), ('court', 'appearance', 'city'), ('appearance', 'city', 'statement')]",-0.03333333333333334,0.0,negative,objective
"[('detective', 'waiting', 'tip'), ('waiting', 'tip', 'ready'), ('tip', 'ready', 'tip'), ('ready', 'tip', 'come'), ('tip', 'come', 'time'), ('come', 'time', 'staff'), ('time', 'staff', 'read'), ('staff', 'read', 'local'), ('read', 'local', 'story'), ('local', 'story', 'king'), ('story', 'king', 'county'), ('king', 'county', 'top'), ('county', 'top', 'health')]",0.2,0.3125,positive,objective
"[('news', 'tribune', 'report'), ('tribune', 'report', 'study'), ('report', 'study', 'recommended'), ('study', 'recommended', 'creating'), ('recommended', 'creating', 'new'), ('creating', 'new', 'civilian'), ('new', 'civilian', 'community'), ('civilian', 'community', 'service'), ('community', 'service', 'classification'), ('service', 'classification', 'within'), ('classification', 'within', 'tacoma')]",0.13636363636363635,0.45454545454545453,positive,objective
"[('schulkin', 'park', 'reported'), ('park', 'reported', 'tree'), ('reported', 'tree', 'topping'), ('tree', 'topping', 'resource'), ('topping', 'resource', 'criminal')]",-0.4,0.55,negative,subjective
"[('lawsuit', 'named', 'fork'), ('named', 'fork', 'family'), ('fork', 'family', 'attorney'), ('family', 'attorney', 'daniel'), ('attorney', 'daniel', 'delue'), ('daniel', 'delue', 'timothy'), ('delue', 'timothy', 'allen'), ('timothy', 'allen', 'claim'), ('allen', 'claim', 'kept'), ('claim', 'kept', 'gentry')]",0.0,0.0,neutral,objective
"[('man', 'sentenced', 'five'), ('sentenced', 'five', 'year'), ('five', 'year', 'prison'), ('year', 'prison', 'monday'), ('prison', 'monday', 'helping'), ('monday', 'helping', 'set'), ('helping', 'set', 'cruiser'), ('set', 'cruiser', 'fire'), ('cruiser', 'fire', 'stealing'), ('fire', 'stealing', 'ar'), ('stealing', 'ar', '15'), ('ar', '15', 'rifle'), ('15', 'rifle', 'another')]",0.0,0.0,neutral,objective
"[('flint', 'requested', 'michigan'), ('requested', 'michigan', 'state'), ('michigan', 'state', 'investigate'), ('state', 'investigate', 'incident'), ('investigate', 'incident', 'occurred'), ('incident', 'occurred', 'champion'), ('occurred', 'champion', 'parade'), ('champion', 'parade', 'honor'), ('parade', 'honor', 'city')]",-0.25,0.2333333333333333,negative,objective
"[('bail', 'set', '19'), ('set', '19', '500'), ('19', '500', 'bartlett'), ('500', 'bartlett', 'released'), ('bartlett', 'released', 'several'), ('released', 'several', 'hour'), ('several', 'hour', 'later'), ('hour', 'later', 'miami'), ('later', 'miami', 'aware'), ('miami', 'aware', 'incident'), ('aware', 'incident', 'involving'), ('incident', 'involving', 'mr'), ('involving', 'mr', 'taurus'), ('mr', 'taurus', 'bartlett'), ('taurus', 'bartlett', 'also')]",0.08333333333333333,0.08333333333333333,negative,objective
"[('reached', 'grabbed', 'pink'), ('grabbed', 'pink', 'umbrella'), ('pink', 'umbrella', 'celebrated'), ('umbrella', 'celebrated', 'first'), ('celebrated', 'first', 'aapi'), ('first', 'aapi', 'reach'), ('aapi', 'reach', 'level'), ('reach', 'level', 'history')]",0.16666666666666666,0.46111111111111114,positive,objective
"[('searching', 'missing', '21'), ('missing', '21', 'year'), ('21', 'year', 'old'), ('year', 'old', 'man'), ('old', 'man', 'endangered'), ('man', 'endangered', 'severely'), ('endangered', 'severely', 'autistic'), ('severely', 'autistic', 'nathaniel'), ('autistic', 'nathaniel', 'johnson'), ('nathaniel', 'johnson', '6'), ('johnson', '6', 'foot'), ('6', 'foot', '1'), ('foot', '1', 'inch'), ('1', 'inch', 'tall')]",-0.0875,0.16249999999999998,negative,objective
"[('earlier', 'year', 'february'), ('year', 'february', 'pullman'), ('february', 'pullman', 'chief'), ('pullman', 'chief', 'also'), ('chief', 'also', 'recommended'), ('also', 'recommended', 'filing'), ('recommended', 'filing', 'hazing'), ('filing', 'hazing', 'charge'), ('hazing', 'charge', 'however'), ('charge', 'however', 'one'), ('however', 'one', 'year'), ('one', 'year', 'statute'), ('year', 'statute', 'limitation')]",0.0,0.5,neutral,subjective
"[('mercer', 'island', 'marine'), ('island', 'marine', 'patrol'), ('marine', 'patrol', 'unit'), ('patrol', 'unit', 'responded'), ('unit', 'responded', 'determined'), ('responded', 'determined', 'water'), ('determined', 'water', 'least'), ('water', 'least', '110'), ('least', '110', 'foot'), ('110', 'foot', 'deep'), ('foot', 'deep', 'due'), ('deep', 'due', 'time')]",-0.14375,0.39375,negative,objective
"[('dallas', 'polk', 'county'), ('polk', 'county', 'court'), ('county', 'court', 'record'), ('court', 'record', 'show'), ('record', 'show', 'matthew'), ('show', 'matthew', 'lenoue'), ('matthew', 'lenoue', '56'), ('lenoue', '56', 'dallas'), ('56', 'dallas', 'lenoue'), ('dallas', 'lenoue', 'arresting'), ('lenoue', 'arresting', 'according'), ('arresting', 'according', 'dallas')]",0.0,0.0,neutral,objective
