title,media,date,desc,link,Local,newtrititle,newtridesc
"['cuba', 'gooding', 'jr', 'pleads', 'guilty', 'groping', 'woman', 'bar']",The Seattle Times,2019-06-01 00:00:00,"['29', 'year', 'old', 'woman', 'told', 'gooding', 'place', 'hand', 'breast', 'squeezed', 'without', 'consent', 'sunday', 'night', 'magic', 'hour', 'rooftop', 'bar']",https://www.seattletimes.com/nation-world/nation/lawyer-cuba-gooding-jr-to-surrender-but-did-nothing-wrong/,0,"[('cuba', 'gooding', 'jr'), ('gooding', 'jr', 'pleads'), ('jr', 'pleads', 'guilty'), ('pleads', 'guilty', 'groping'), ('guilty', 'groping', 'woman'), ('groping', 'woman', 'bar')]","[('29', 'year', 'old'), ('year', 'old', 'woman'), ('old', 'woman', 'told'), ('woman', 'told', 'gooding'), ('told', 'gooding', 'place'), ('gooding', 'place', 'hand'), ('place', 'hand', 'breast'), ('hand', 'breast', 'squeezed'), ('breast', 'squeezed', 'without'), ('squeezed', 'without', 'consent'), ('without', 'consent', 'sunday'), ('consent', 'sunday', 'night'), ('sunday', 'night', 'magic'), ('night', 'magic', 'hour'), ('magic', 'hour', 'rooftop'), ('hour', 'rooftop', 'bar')]"
"['sorry', 'taking', 'stuff', 'thief', 'return', 'stolen', 'wwe', 'belt', 'sick', 'autistic', 'washington', 'child']",Seattle PI,2019-06-01 00:00:00,"['know', 'counting', 'also', 'right', 'thing', 'message', 'edgewood', 'meantime']",https://www.seattlepi.com/local/komo/article/Sorry-for-taking-your-stuff-Thieves-return-14056220.php,0,"[('sorry', 'taking', 'stuff'), ('taking', 'stuff', 'thief'), ('stuff', 'thief', 'return'), ('thief', 'return', 'stolen'), ('return', 'stolen', 'wwe'), ('stolen', 'wwe', 'belt'), ('wwe', 'belt', 'sick'), ('belt', 'sick', 'autistic'), ('sick', 'autistic', 'washington'), ('autistic', 'washington', 'child')]","[('know', 'counting', 'also'), ('counting', 'also', 'right'), ('also', 'right', 'thing'), ('right', 'thing', 'message'), ('thing', 'message', 'edgewood'), ('message', 'edgewood', 'meantime')]"
"['followup', '80', 'volunteer', 'gather', 'alki', 'beach', 'job']",West Seattle Blog...,2019-06-01 00:00:00,"['park', 'concerned', 'alki', 'resident', 'always', 'work', 'hard', 'keep', 'area', 'clean', 'good', 'amount', 'litter', 'removed', '2½', 'hour', 'event']",https://westseattleblog.com/2019/06/followup-80-volunteers-gather-at-alki-beach-to-do-a-job-that-shouldnt-have-had-to-be-done/,0,"[('followup', '80', 'volunteer'), ('80', 'volunteer', 'gather'), ('volunteer', 'gather', 'alki'), ('gather', 'alki', 'beach'), ('alki', 'beach', 'job')]","[('park', 'concerned', 'alki'), ('concerned', 'alki', 'resident'), ('alki', 'resident', 'always'), ('resident', 'always', 'work'), ('always', 'work', 'hard'), ('work', 'hard', 'keep'), ('hard', 'keep', 'area'), ('keep', 'area', 'clean'), ('area', 'clean', 'good'), ('clean', 'good', 'amount'), ('good', 'amount', 'litter'), ('amount', 'litter', 'removed'), ('litter', 'removed', '2½'), ('removed', '2½', 'hour'), ('2½', 'hour', 'event')]"
"['bear', 'swam', 'orca', 'island', 'captured', 'mount', 'vernon']",KING 5,2019-06-01 00:00:00,"['mount', 'vernon', 'found', 'bear', 'saturday', 'morning', '400', 'block', 'north', '17th', 'street', 'mount', 'vernon', 'according']",https://www.king5.com/article/news/bear-that-swam-to-orcas-island-captured-in-mount-vernon/281-3044d630-f48c-4c8f-88d8-0ef1b400197f,0,"[('bear', 'swam', 'orca'), ('swam', 'orca', 'island'), ('orca', 'island', 'captured'), ('island', 'captured', 'mount'), ('captured', 'mount', 'vernon')]","[('mount', 'vernon', 'found'), ('vernon', 'found', 'bear'), ('found', 'bear', 'saturday'), ('bear', 'saturday', 'morning'), ('saturday', 'morning', '400'), ('morning', '400', 'block'), ('400', 'block', 'north'), ('block', 'north', '17th'), ('north', '17th', 'street'), ('17th', 'street', 'mount'), ('street', 'mount', 'vernon'), ('mount', 'vernon', 'according')]"
"['weed', 'clogging', 'washington', 'lake']",MyNorthwest.com,2019-06-01 00:00:00,"['business', 'take', 'care', 'waterfront', 'milfoil', 'removal', 'around', 'lake', 'washington', 'lake', 'sammamish', 'mercer', 'island', 'kirkland', 'american', 'lake', 'milfoil']",https://mynorthwest.com/1404513/whats-that-weed-clogging-up-washington-lakes/?,0,"[('weed', 'clogging', 'washington'), ('clogging', 'washington', 'lake')]","[('business', 'take', 'care'), ('take', 'care', 'waterfront'), ('care', 'waterfront', 'milfoil'), ('waterfront', 'milfoil', 'removal'), ('milfoil', 'removal', 'around'), ('removal', 'around', 'lake'), ('around', 'lake', 'washington'), ('lake', 'washington', 'lake'), ('washington', 'lake', 'sammamish'), ('lake', 'sammamish', 'mercer'), ('sammamish', 'mercer', 'island'), ('mercer', 'island', 'kirkland'), ('island', 'kirkland', 'american'), ('kirkland', 'american', 'lake'), ('american', 'lake', 'milfoil')]"
"['central', 'district', 'search', 'solution', 'rash', 'shooting']",MyNorthwest.com,2019-06-01 00:00:00,"['continuing', 'see', 'shot', 'fired', 'gonzalez', 'shooting', 'head', 'deputy', 'mayor', 'gathered']",https://mynorthwest.com/1426352/seattle-shootings-central-district-meeting/?,0,"[('central', 'district', 'search'), ('district', 'search', 'solution'), ('search', 'solution', 'rash'), ('solution', 'rash', 'shooting')]","[('continuing', 'see', 'shot'), ('see', 'shot', 'fired'), ('shot', 'fired', 'gonzalez'), ('fired', 'gonzalez', 'shooting'), ('gonzalez', 'shooting', 'head'), ('shooting', 'head', 'deputy'), ('head', 'deputy', 'mayor'), ('deputy', 'mayor', 'gathered')]"
"['reminder', 'leave', 'pet', 'kid', 'hot', 'car']",MyNorthwest.com,2019-06-01 00:00:00,"['marcia', 'harnden', 'bellevue', 'kay', 'joubert', 'paw', 'animal', 'shelter', 'told', 'morning', 'news', '2015', 'state', 'law', 'give']",https://mynorthwest.com/1415509/northwest-police-pets-hot-cars/,0,"[('reminder', 'leave', 'pet'), ('leave', 'pet', 'kid'), ('pet', 'kid', 'hot'), ('kid', 'hot', 'car')]","[('marcia', 'harnden', 'bellevue'), ('harnden', 'bellevue', 'kay'), ('bellevue', 'kay', 'joubert'), ('kay', 'joubert', 'paw'), ('joubert', 'paw', 'animal'), ('paw', 'animal', 'shelter'), ('animal', 'shelter', 'told'), ('shelter', 'told', 'morning'), ('told', 'morning', 'news'), ('morning', 'news', '2015'), ('news', '2015', 'state'), ('2015', 'state', 'law'), ('state', 'law', 'give')]"
"['update', 'flipped', 'car', 'crash', 'gatewood', 'west', 'blog']",West Seattle Blog…,2019-06-01 00:00:00,"['12', '09', 'fire', 'headed', 'dispatched', 'flipped', 'car', 'crash', '3700', 'block', 'sw', 'fire', 'quick', 'respond']",https://westseattleblog.com/2019/06/flipped-car-crash-reported-in-gatewood/,0,"[('update', 'flipped', 'car'), ('flipped', 'car', 'crash'), ('car', 'crash', 'gatewood'), ('crash', 'gatewood', 'west'), ('gatewood', 'west', 'blog')]","[('12', '09', 'fire'), ('09', 'fire', 'headed'), ('fire', 'headed', 'dispatched'), ('headed', 'dispatched', 'flipped'), ('dispatched', 'flipped', 'car'), ('flipped', 'car', 'crash'), ('car', 'crash', '3700'), ('crash', '3700', 'block'), ('3700', 'block', 'sw'), ('block', 'sw', 'fire'), ('sw', 'fire', 'quick'), ('fire', 'quick', 'respond')]"
"['convicted', 'de', 'moines', 'drug', 'dealer', 'sentenced', '12', 'year', 'prison']",KIRO-TV,2019-06-01 00:00:00,"['31', 'year', 'old', 'de', 'moines', 'man', 'convicted', 'three', 'federal', 'felony', 'bellevue', 'worked', 'obtain', 'search']",https://www.kiro7.com/news/local/convicted-des-moines-drug-dealer-sentenced-to-12-years-in-prison/959574697/,0,"[('convicted', 'de', 'moines'), ('de', 'moines', 'drug'), ('moines', 'drug', 'dealer'), ('drug', 'dealer', 'sentenced'), ('dealer', 'sentenced', '12'), ('sentenced', '12', 'year'), ('12', 'year', 'prison')]","[('31', 'year', 'old'), ('year', 'old', 'de'), ('old', 'de', 'moines'), ('de', 'moines', 'man'), ('moines', 'man', 'convicted'), ('man', 'convicted', 'three'), ('convicted', 'three', 'federal'), ('three', 'federal', 'felony'), ('federal', 'felony', 'bellevue'), ('felony', 'bellevue', 'worked'), ('bellevue', 'worked', 'obtain'), ('worked', 'obtain', 'search')]"
"['map', 'kellogg', 'island', '19th', 'century', 'time', 'capsule']",MyNorthwest.com,2019-06-01 00:00:00,"['kellogg', 'island', 'duwamish', 'river', 'east', 'port', 'terminal', '107', 'park', 'west', 'marginal', 'way', 'puget', 'way', 'sw']",https://mynorthwest.com/1410710/kellogg-island-19th-century-time-capsule/?,0,"[('map', 'kellogg', 'island'), ('kellogg', 'island', '19th'), ('island', '19th', 'century'), ('19th', 'century', 'time'), ('century', 'time', 'capsule')]","[('kellogg', 'island', 'duwamish'), ('island', 'duwamish', 'river'), ('duwamish', 'river', 'east'), ('river', 'east', 'port'), ('east', 'port', 'terminal'), ('port', 'terminal', '107'), ('terminal', '107', 'park'), ('107', 'park', 'west'), ('park', 'west', 'marginal'), ('west', 'marginal', 'way'), ('marginal', 'way', 'puget'), ('way', 'puget', 'way'), ('puget', 'way', 'sw')]"
"['liquor', 'license', 'suspended', 'drug', 'seized', 'puyallup', 'bar']",KIRO-TV,2019-06-01 00:00:00,"['city', 'puyallup', 'federal', 'drug', 'enforcement', 'administration', 'task', 'force', 'tnet', 'served', 'search', 'warrant', 'licensed', 'premise']",https://www.kiro7.com/news/local/liquor-license-suspended-after-drugs-seized-from-puyallup-bar/959698638/,0,"[('liquor', 'license', 'suspended'), ('license', 'suspended', 'drug'), ('suspended', 'drug', 'seized'), ('drug', 'seized', 'puyallup'), ('seized', 'puyallup', 'bar')]","[('city', 'puyallup', 'federal'), ('puyallup', 'federal', 'drug'), ('federal', 'drug', 'enforcement'), ('drug', 'enforcement', 'administration'), ('enforcement', 'administration', 'task'), ('administration', 'task', 'force'), ('task', 'force', 'tnet'), ('force', 'tnet', 'served'), ('tnet', 'served', 'search'), ('served', 'search', 'warrant'), ('search', 'warrant', 'licensed'), ('warrant', 'licensed', 'premise')]"
"['week', 'hot', 'weather', 'could', 'shatter', 'record', 'across', 'puget', 'sound']",MyNorthwest.com,2019-06-01 00:00:00,"['high', 'tuesday', 'wednesday', '84', '86', 'degree', 'respectively', 'latter', 'would', 'represent', 'new', 'record', 'high', 'day']",https://mynorthwest.com/1413117/summer-weather-puget-sound-june-2019/?,0,"[('week', 'hot', 'weather'), ('hot', 'weather', 'could'), ('weather', 'could', 'shatter'), ('could', 'shatter', 'record'), ('shatter', 'record', 'across'), ('record', 'across', 'puget'), ('across', 'puget', 'sound')]","[('high', 'tuesday', 'wednesday'), ('tuesday', 'wednesday', '84'), ('wednesday', '84', '86'), ('84', '86', 'degree'), ('86', 'degree', 'respectively'), ('degree', 'respectively', 'latter'), ('respectively', 'latter', 'would'), ('latter', 'would', 'represent'), ('would', 'represent', 'new'), ('represent', 'new', 'record'), ('new', 'record', 'high'), ('record', 'high', 'day')]"
"['video', 'moment', 'man', 'stab', 'victim', 'renton', 'bar']",KOMO,2019-06-01 00:00:00,"['got', 'cheer', 'sport', 'bar', 'grill', 'found', 'someone', 'waving', 'knife', 'threatening', 'hurt', 'people', 'according', 'renton']",https://komonews.com/news/local/man-killed-by-police-after-stabbing-victim-inside-renton-restaurant,0,"[('video', 'moment', 'man'), ('moment', 'man', 'stab'), ('man', 'stab', 'victim'), ('stab', 'victim', 'renton'), ('victim', 'renton', 'bar')]","[('got', 'cheer', 'sport'), ('cheer', 'sport', 'bar'), ('sport', 'bar', 'grill'), ('bar', 'grill', 'found'), ('grill', 'found', 'someone'), ('found', 'someone', 'waving'), ('someone', 'waving', 'knife'), ('waving', 'knife', 'threatening'), ('knife', 'threatening', 'hurt'), ('threatening', 'hurt', 'people'), ('hurt', 'people', 'according'), ('people', 'according', 'renton')]"
"['man', '19', 'charged', 'rape', '3', 'mukilteo', 'girl']",The Seattle Times,2019-06-01 00:00:00,"['mukilteo', 'began', 'investigating', 'incident', 'several', 'victim', 'told', 'stone', 'drove', 'abandoned', 'parking', 'lot']",https://www.seattletimes.com/seattle-news/crime/man-19-charged-with-rape-of-3-mukilteo-girls/,0,"[('man', '19', 'charged'), ('19', 'charged', 'rape'), ('charged', 'rape', '3'), ('rape', '3', 'mukilteo'), ('3', 'mukilteo', 'girl')]","[('mukilteo', 'began', 'investigating'), ('began', 'investigating', 'incident'), ('investigating', 'incident', 'several'), ('incident', 'several', 'victim'), ('several', 'victim', 'told'), ('victim', 'told', 'stone'), ('told', 'stone', 'drove'), ('stone', 'drove', 'abandoned'), ('drove', 'abandoned', 'parking'), ('abandoned', 'parking', 'lot')]"
"['sr', '99', 'tunnel', 'crash', 'test', 'first', 'responder', 'effort', 'first', 'time', 'since', 'opening']",KOMO,2019-06-01 00:00:00,"['traffic', 'stand', 'still', 'new', 'state', 'route', '99', 'tunnel', 'impact', 'traffic', 'elsewhere', 'city', 'det']",https://komonews.com/news/sr-99-tunnel/sr-99-tunnel-crash-tests-first-responders-efforts-for-first-time-since-opening,0,"[('sr', '99', 'tunnel'), ('99', 'tunnel', 'crash'), ('tunnel', 'crash', 'test'), ('crash', 'test', 'first'), ('test', 'first', 'responder'), ('first', 'responder', 'effort'), ('responder', 'effort', 'first'), ('effort', 'first', 'time'), ('first', 'time', 'since'), ('time', 'since', 'opening')]","[('traffic', 'stand', 'still'), ('stand', 'still', 'new'), ('still', 'new', 'state'), ('new', 'state', 'route'), ('state', 'route', '99'), ('route', '99', 'tunnel'), ('99', 'tunnel', 'impact'), ('tunnel', 'impact', 'traffic'), ('impact', 'traffic', 'elsewhere'), ('traffic', 'elsewhere', 'city'), ('elsewhere', 'city', 'det')]"
"['much', 'curb', 'appeal', 'kent', 'rookie', 'adventure', 'new', 'patrol', 'suv']",KOMO,2019-06-01 00:00:00,"['kent', 'wash', 'new', 'hard', 'kent', 'probably', 'true', 'rookie', 'class', 'especially', 'curb', 'appear']",https://komonews.com/news/local/not-exactly-curb-appeal-kent-police-rookie-has-adventure-with-new-patrol-suv,0,"[('much', 'curb', 'appeal'), ('curb', 'appeal', 'kent'), ('appeal', 'kent', 'rookie'), ('kent', 'rookie', 'adventure'), ('rookie', 'adventure', 'new'), ('adventure', 'new', 'patrol'), ('new', 'patrol', 'suv')]","[('kent', 'wash', 'new'), ('wash', 'new', 'hard'), ('new', 'hard', 'kent'), ('hard', 'kent', 'probably'), ('kent', 'probably', 'true'), ('probably', 'true', 'rookie'), ('true', 'rookie', 'class'), ('rookie', 'class', 'especially'), ('class', 'especially', 'curb'), ('especially', 'curb', 'appear')]"
"['new', 'heat', 'record', 'set', 'june', '12', 'temperature', 'reach', '95', 'degree']",Seattle PI,2019-06-01 00:00:00,"['suquamish', 'kitsap', 'peninsula', 'mince', 'word', 'subject', 'leave', 'child', 'pet', 'unattended', 'car', 'anywhere']",https://www.seattlepi.com/local/weather/article/New-heat-record-set-for-June-12-as-temperatures-13974317.php,0,"[('new', 'heat', 'record'), ('heat', 'record', 'set'), ('record', 'set', 'june'), ('set', 'june', '12'), ('june', '12', 'temperature'), ('12', 'temperature', 'reach'), ('temperature', 'reach', '95'), ('reach', '95', 'degree')]","[('suquamish', 'kitsap', 'peninsula'), ('kitsap', 'peninsula', 'mince'), ('peninsula', 'mince', 'word'), ('mince', 'word', 'subject'), ('word', 'subject', 'leave'), ('subject', 'leave', 'child'), ('leave', 'child', 'pet'), ('child', 'pet', 'unattended'), ('pet', 'unattended', 'car'), ('unattended', 'car', 'anywhere')]"
"['4', 'arrested', 'yakama', 'reservation', 'shooting', 'left', '5', 'people', 'dead', 'fbi', 'join', 'investigation']",The Seattle Times,2019-06-01 00:00:00,"['shooting', 'occurred', 'within', 'boundary', 'yakama', 'reservation', 'investigated', 'county', 'fbi', 'yakama', 'nation']",https://www.seattletimes.com/seattle-news/crime/five-reported-dead-in-series-of-shootings-in-yakima-county/,0,"[('4', 'arrested', 'yakama'), ('arrested', 'yakama', 'reservation'), ('yakama', 'reservation', 'shooting'), ('reservation', 'shooting', 'left'), ('shooting', 'left', '5'), ('left', '5', 'people'), ('5', 'people', 'dead'), ('people', 'dead', 'fbi'), ('dead', 'fbi', 'join'), ('fbi', 'join', 'investigation')]","[('shooting', 'occurred', 'within'), ('occurred', 'within', 'boundary'), ('within', 'boundary', 'yakama'), ('boundary', 'yakama', 'reservation'), ('yakama', 'reservation', 'investigated'), ('reservation', 'investigated', 'county'), ('investigated', 'county', 'fbi'), ('county', 'fbi', 'yakama'), ('fbi', 'yakama', 'nation')]"
"['final', 'suspect', 'arrested', 'mass', 'murder', 'yakama', 'reservation']",KOMO,2019-06-01 00:00:00,"['yakima', 'county', 'sheriff', 'office', 'washington', 'state', 'patrol', 'yakama', 'tribal', 'wapato', 'toppenish']",https://komonews.com/news/local/final-suspect-arrested-in-mass-murders-on-yakama-reservation,0,"[('final', 'suspect', 'arrested'), ('suspect', 'arrested', 'mass'), ('arrested', 'mass', 'murder'), ('mass', 'murder', 'yakama'), ('murder', 'yakama', 'reservation')]","[('yakima', 'county', 'sheriff'), ('county', 'sheriff', 'office'), ('sheriff', 'office', 'washington'), ('office', 'washington', 'state'), ('washington', 'state', 'patrol'), ('state', 'patrol', 'yakama'), ('patrol', 'yakama', 'tribal'), ('yakama', 'tribal', 'wapato'), ('tribal', 'wapato', 'toppenish')]"
"['chris', 'rufo', 'debate', 'cause', 'homelessness', 'crisis']",MyNorthwest.com,2019-06-01 00:00:00,"['others', 'addiction', 'crisis', 'driving', 'problem', 'factor', 'debate', 'certainly', 'active', 'around']",https://mynorthwest.com/1422696/chris-rufo-homelessness-debate/?,0,"[('chris', 'rufo', 'debate'), ('rufo', 'debate', 'cause'), ('debate', 'cause', 'homelessness'), ('cause', 'homelessness', 'crisis')]","[('others', 'addiction', 'crisis'), ('addiction', 'crisis', 'driving'), ('crisis', 'driving', 'problem'), ('driving', 'problem', 'factor'), ('problem', 'factor', 'debate'), ('factor', 'debate', 'certainly'), ('debate', 'certainly', 'active'), ('certainly', 'active', 'around')]"
"['photo', 'hide', 'thurston', 'co', 'deputy']",MyNorthwest.com,2019-06-01 00:00:00,"['inside', 'home', 'however', 'one', 'could', 'found', 'three', 'deputy', 'lacey', 'searched', 'room', 'room']",https://mynorthwest.com/1409931/thurston-county-suspect-air-vent/?,0,"[('photo', 'hide', 'thurston'), ('hide', 'thurston', 'co'), ('thurston', 'co', 'deputy')]","[('inside', 'home', 'however'), ('home', 'however', 'one'), ('however', 'one', 'could'), ('one', 'could', 'found'), ('could', 'found', 'three'), ('found', 'three', 'deputy'), ('three', 'deputy', 'lacey'), ('deputy', 'lacey', 'searched'), ('lacey', 'searched', 'room'), ('searched', 'room', 'room')]"
